,i,t,m,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize,Rural,total,under_4,frac_under_4,under_9,frac_under_9
6549,6550,2000,Nororiente,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6550,6551,2000,Nororiente,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.098612289,0,3,0,0.0,0,0.0
6573,6574,2000,Nororiente,0,0,0,0,0,0,0,2,0,0,2,3,0,1,2.079441542,0,8,0,0.0,0,0.0
6574,6575,2000,Nororiente,1,0,1,0,2,1,0,0,0,0,1,1,0,0,1.945910149,0,7,1,0.14285714285714285,2,0.2857142857142857
6575,6576,2000,Nororiente,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289,0,3,0,0.0,0,0.0
6576,6577,2000,Nororiente,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.098612289,0,3,0,0.0,0,0.0
6577,6578,2000,Nororiente,0,1,1,2,0,0,1,0,0,0,0,2,0,1,2.079441542,0,8,1,0.125,4,0.5
6578,6579,2000,Nororiente,1,0,0,1,2,0,0,0,1,1,1,1,0,0,2.079441542,0,8,1,0.125,2,0.25
6579,6580,2000,Nororiente,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
6580,6581,2000,Nororiente,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1.386294361,0,4,1,0.25,1,0.25
6581,6582,2000,Nororiente,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1.609437912,0,5,1,0.2,2,0.4
6582,6583,2000,Nororiente,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1.386294361,0,4,0,0.0,0,0.0
6583,6584,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0.0,0,0.0
6584,6585,2000,Nororiente,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,0,0.0
6585,6586,2000,Nororiente,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6931471806,0,2,0,0.0,0,0.0
6586,6587,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289,0,3,0,0.0,0,0.0
6587,6588,2000,Nororiente,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.098612289,0,3,0,0.0,0,0.0
6588,6589,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806,0,2,0,0.0,0,0.0
6589,6590,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0.0
6590,6591,2000,Nororiente,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1.609437912,0,5,1,0.2,1,0.2
6591,6592,2000,Nororiente,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,2,0.5,2,0.5
6592,6593,2000,Nororiente,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6931471806,0,2,0,0.0,1,0.5
6593,6594,2000,Nororiente,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0.0,0,0.0
6594,6595,2000,Nororiente,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,0,0.0
6595,6596,2000,Nororiente,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.098612289,0,3,0,0.0,0,0.0
6596,6597,2000,Nororiente,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1.609437912,0,5,0,0.0,1,0.2
6597,6598,2000,Nororiente,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6598,6599,2000,Nororiente,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1.386294361,0,4,0,0.0,1,0.25
6599,6600,2000,Nororiente,1,0,2,0,0,0,2,1,1,1,0,1,0,1,2.302585093,0,10,1,0.1,3,0.3
6600,6601,2000,Nororiente,1,1,0,1,0,0,0,0,2,2,0,0,1,1,2.197224577,0,9,2,0.2222222222222222,3,0.3333333333333333
6601,6602,2000,Nororiente,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6602,6603,2000,Nororiente,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,2,0.5
6603,6604,2000,Nororiente,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.098612289,0,3,0,0.0,0,0.0
6604,6605,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0.0
6605,6606,2000,Nororiente,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1.386294361,0,4,1,0.25,1,0.25
6606,6607,2000,Nororiente,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1.609437912,0,5,0,0.0,0,0.0
6607,6608,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0.0
6608,6609,2000,Nororiente,1,1,0,0,0,0,0,0,0,3,1,1,0,0,1.945910149,0,7,2,0.2857142857142857,2,0.2857142857142857
6609,6610,2000,Nororiente,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289,0,3,0,0.0,0,0.0
6610,6611,2000,Nororiente,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1.386294361,0,4,0,0.0,0,0.0
6611,6612,2000,Nororiente,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1.609437912,0,5,0,0.0,3,0.6
6612,6613,2000,Nororiente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6613,6614,2000,Nororiente,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1.098612289,0,3,0,0.0,0,0.0
6614,6615,2000,Nororiente,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,0,2,0,0.0,0,0.0
6615,6616,2000,Nororiente,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,1,0.25
6616,6617,2000,Nororiente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6617,6618,2000,Nororiente,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.098612289,0,3,0,0.0,0,0.0
6618,6619,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0.0
6619,6620,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0.0,0,0.0
6620,6621,2000,Nororiente,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1.945910149,0,7,2,0.2857142857142857,4,0.5714285714285714
6621,6622,2000,Nororiente,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.098612289,0,3,0,0.0,0,0.0
6622,6623,2000,Nororiente,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1.609437912,0,5,0,0.0,0,0.0
6623,6624,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0.0
6624,6625,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
6625,6626,2000,Nororiente,0,1,1,0,0,1,2,0,0,0,0,1,1,0,1.945910149,0,7,1,0.14285714285714285,2,0.2857142857142857
6626,6627,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0.0
6627,6628,2000,Nororiente,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1.609437912,0,5,1,0.2,3,0.6
6628,6629,2000,Nororiente,0,2,1,1,0,1,0,1,1,0,0,1,0,1,2.197224577,0,9,2,0.2222222222222222,4,0.4444444444444444
6629,6630,2000,Nororiente,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1.791759469,0,6,0,0.0,0,0.0
6630,6631,2000,Nororiente,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,1,0.25,2,0.5
6631,6632,2000,Nororiente,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1.386294361,0,4,0,0.0,0,0.0
6632,6633,2000,Nororiente,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1.609437912,0,5,0,0.0,0,0.0
6633,6634,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0.0,0,0.0
6634,6635,2000,Nororiente,0,1,0,0,0,2,0,1,0,0,1,1,0,0,1.791759469,0,6,1,0.16666666666666666,1,0.16666666666666666
6635,6636,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0.0,0,0.0
6636,6637,2000,Nororiente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6637,6638,2000,Nororiente,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1.791759469,0,6,0,0.0,1,0.16666666666666666
6638,6639,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
6663,6664,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
6664,6665,2000,Nororiente,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,0,0.0
6665,6666,2000,Nororiente,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,0,2,0,0.0,0,0.0
6666,6667,2000,Nororiente,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1.791759469,0,6,0,0.0,1,0.16666666666666666
6667,6668,2000,Nororiente,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1.386294361,0,4,0,0.0,0,0.0
6668,6669,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
6669,6670,2000,Nororiente,0,0,0,0,2,0,0,2,1,0,0,1,0,1,1.945910149,0,7,0,0.0,0,0.0
6670,6671,2000,Nororiente,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,1,0.25,2,0.5
6671,6672,2000,Nororiente,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1.386294361,0,4,0,0.0,0,0.0
6672,6673,2000,Nororiente,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.098612289,0,3,0,0.0,1,0.3333333333333333
6673,6674,2000,Nororiente,0,0,0,1,0,0,0,0,1,2,1,1,0,0,1.791759469,0,6,0,0.0,1,0.16666666666666666
6674,6675,2000,Nororiente,0,0,0,1,0,0,1,1,0,1,1,1,0,4,2.302585093,0,10,0,0.0,1,0.1
6675,6676,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0.0
6676,6677,2000,Nororiente,1,1,0,0,0,0,0,0,2,0,0,1,1,0,1.791759469,0,6,2,0.3333333333333333,2,0.3333333333333333
6677,6678,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0.0,0,0.0
6678,6679,2000,Nororiente,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6679,6680,2000,Nororiente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6680,6681,2000,Nororiente,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.386294361,0,4,0,0.0,0,0.0
6681,6682,2000,Nororiente,1,0,2,1,0,1,0,0,0,1,0,0,0,1,1.945910149,0,7,1,0.14285714285714285,4,0.5714285714285714
6682,6683,2000,Nororiente,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1.791759469,0,6,1,0.16666666666666666,2,0.3333333333333333
6683,6684,2000,Nororiente,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1.609437912,0,5,0,0.0,0,0.0
6684,6685,2000,Nororiente,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,1,0.25
6685,6686,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
6697,6698,2000,Nororiente,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,0,2,0,0.0,0,0.0
6698,6699,2000,Nororiente,0,1,0,0,0,0,0,1,1,1,0,1,2,1,2.079441542,0,8,1,0.125,1,0.125
6699,6700,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
6700,6701,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0.0,0,0.0
6701,6702,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0.0,0,0.0
6702,6703,2000,Nororiente,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
6703,6704,2000,Nororiente,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2.079441542,0,8,1,0.125,3,0.375
6704,6705,2000,Nororiente,0,0,0,0,0,0,0,0,2,3,0,1,1,0,1.945910149,0,7,0,0.0,0,0.0
6705,6706,2000,Nororiente,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
6706,6707,2000,Nororiente,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1.609437912,0,5,0,0.0,1,0.2
6707,6708,2000,Nororiente,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1.945910149,0,7,1,0.14285714285714285,2,0.2857142857142857
6708,6709,2000,Nororiente,2,0,0,2,0,3,0,1,0,0,1,1,0,0,2.302585093,0,10,2,0.2,4,0.4
6709,6710,2000,Nororiente,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
6710,6711,2000,Nororiente,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1.386294361,0,4,0,0.0,0,0.0
6711,6712,2000,Nororiente,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1.791759469,0,6,4,0.6666666666666666,4,0.6666666666666666
6712,6713,2000,Nororiente,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1.609437912,0,5,0,0.0,1,0.2
6713,6714,2000,Nororiente,1,0,1,1,2,0,0,0,0,1,1,0,0,0,1.945910149,0,7,1,0.14285714285714285,3,0.42857142857142855
6714,6715,2000,Nororiente,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
6715,6716,2000,Nororiente,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1.791759469,0,6,1,0.16666666666666666,3,0.5
6716,6717,2000,Nororiente,0,0,0,2,0,0,0,0,1,2,0,1,1,0,1.945910149,0,7,0,0.0,2,0.2857142857142857
6717,6718,2000,Nororiente,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.098612289,0,3,0,0.0,0,0.0
6718,6719,2000,Nororiente,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1.609437912,0,5,0,0.0,0,0.0
6719,6720,2000,Nororiente,1,0,0,0,0,0,0,0,2,1,1,0,1,1,1.945910149,0,7,1,0.14285714285714285,1,0.14285714285714285
6720,6721,2000,Nororiente,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1.386294361,0,4,0,0.0,2,0.5
6721,6722,2000,Nororiente,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1.945910149,0,7,0,0.0,1,0.14285714285714285
6722,6723,2000,Nororiente,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,2,0.5,2,0.5
6723,6724,2000,Nororiente,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1.609437912,0,5,0,0.0,2,0.4
6724,6725,2000,Nororiente,0,1,0,0,0,0,0,1,2,0,0,0,1,1,1.791759469,0,6,1,0.16666666666666666,1,0.16666666666666666
6725,6726,2000,Nororiente,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1.386294361,0,4,0,0.0,0,0.0
6726,6727,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
6727,6728,2000,Nororiente,2,0,1,0,0,0,2,0,0,1,1,1,0,0,2.079441542,0,8,2,0.25,3,0.375
6728,6729,2000,Nororiente,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806,0,2,0,0.0,0,0.0
6729,6730,2000,Nororiente,0,0,2,0,0,0,2,0,0,1,1,1,0,0,1.945910149,0,7,0,0.0,2,0.2857142857142857
6730,6731,2000,Nororiente,0,0,1,1,1,1,0,1,0,0,0,1,1,1,2.079441542,0,8,0,0.0,2,0.25
6731,6732,2000,Nororiente,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.386294361,0,4,1,0.25,1,0.25
6732,6733,2000,Nororiente,1,1,0,2,0,0,0,0,1,1,0,1,0,0,1.945910149,0,7,2,0.2857142857142857,4,0.5714285714285714
6733,6734,2000,Nororiente,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1.386294361,0,4,0,0.0,1,0.25
6734,6735,2000,Nororiente,0,1,0,0,1,0,2,0,0,0,1,0,0,0,1.609437912,0,5,1,0.2,1,0.2
6735,6736,2000,Nororiente,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.386294361,0,4,0,0.0,1,0.25
6736,6737,2000,Nororiente,0,1,0,1,1,2,2,0,0,0,1,1,0,0,2.197224577,0,9,1,0.1111111111111111,2,0.2222222222222222
6737,6738,2000,Nororiente,0,0,0,0,1,0,1,1,1,2,1,3,1,1,2.48490665,0,12,0,0.0,0,0.0
6738,6739,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806,0,2,0,0.0,0,0.0
6739,6740,2000,Nororiente,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1.609437912,0,5,0,0.0,0,0.0
6740,6741,2000,Nororiente,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
6741,6742,2000,Nororiente,0,0,0,2,2,0,1,1,1,1,1,1,1,1,2.48490665,0,12,0,0.0,2,0.16666666666666666
6742,6743,2000,Nororiente,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6754,6755,2000,Nororiente,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
6755,6756,2000,Nororiente,0,1,2,0,0,1,0,0,0,0,1,1,1,2,2.197224577,0,9,1,0.1111111111111111,3,0.3333333333333333
6756,6757,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806,0,2,0,0.0,0,0.0
6757,6758,2000,Nororiente,0,0,0,1,0,1,2,0,0,1,1,1,0,0,1.945910149,0,7,0,0.0,1,0.14285714285714285
6758,6759,2000,Nororiente,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1.945910149,0,7,1,0.14285714285714285,3,0.42857142857142855
6759,6760,2000,Nororiente,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,0,2,0,0.0,0,0.0
6760,6761,2000,Nororiente,0,0,0,0,2,0,1,0,1,1,0,0,0,0,1.609437912,0,5,0,0.0,0,0.0
6761,6762,2000,Nororiente,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1.609437912,0,5,0,0.0,1,0.2
6762,6763,2000,Nororiente,0,0,3,0,2,0,0,0,1,1,0,1,0,1,2.197224577,0,9,0,0.0,3,0.3333333333333333
6763,6764,2000,Nororiente,0,0,1,1,1,1,1,1,0,0,1,1,0,0,2.079441542,0,8,0,0.0,2,0.25
6764,6765,2000,Nororiente,0,0,0,1,1,2,0,0,0,0,1,1,0,0,1.791759469,0,6,0,0.0,1,0.16666666666666666
6765,6766,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0.0,0,0.0
6766,6767,2000,Nororiente,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1.386294361,0,4,2,0.5,2,0.5
6784,6785,2000,Nororiente,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6931471806,0,2,0,0.0,0,0.0
6785,6786,2000,Nororiente,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1.945910149,0,7,1,0.14285714285714285,3,0.42857142857142855
6786,6787,2000,Nororiente,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,1,0.25,2,0.5
6787,6788,2000,Nororiente,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1.609437912,0,5,1,0.2,2,0.4
6788,6789,2000,Nororiente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6789,6790,2000,Nororiente,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
6790,6791,2000,Nororiente,0,1,1,0,0,0,0,0,0,0,2,1,0,0,1.609437912,0,5,1,0.2,2,0.4
6791,6792,2000,Nororiente,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1.791759469,0,6,1,0.16666666666666666,3,0.5
6792,6793,2000,Nororiente,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,2,0.5,2,0.5
6793,6794,2000,Nororiente,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
6794,6795,2000,Nororiente,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6795,6796,2000,Nororiente,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1.386294361,0,4,0,0.0,1,0.25
6796,6797,2000,Nororiente,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0.0,0,0.0
6808,6809,2000,Suroriente,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,1,0.25
6809,6810,2000,Suroriente,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
6810,6811,2000,Suroriente,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1.609437912,0,5,0,0.0,1,0.2
6811,6812,2000,Suroriente,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0.0,0,0.0
6812,6813,2000,Suroriente,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6813,6814,2000,Suroriente,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1.386294361,0,4,0,0.0,0,0.0
6814,6815,2000,Suroriente,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1.609437912,0,5,0,0.0,0,0.0
6815,6816,2000,Suroriente,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
6816,6817,2000,Suroriente,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.098612289,0,3,0,0.0,0,0.0
6817,6818,2000,Suroriente,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471806,0,2,0,0.0,0,0.0
6818,6819,2000,Suroriente,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
6819,6820,2000,Suroriente,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
6820,6821,2000,Suroriente,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.098612289,0,3,0,0.0,1,0.3333333333333333
6821,6822,2000,Suroriente,0,0,1,1,1,1,2,1,1,0,1,1,0,0,2.302585093,0,10,0,0.0,2,0.2
6822,6823,2000,Suroriente,0,0,0,0,2,0,0,2,0,0,0,1,1,0,1.791759469,0,6,0,0.0,0,0.0
6823,6824,2000,Suroriente,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.386294361,0,4,2,0.5,2,0.5
6824,6825,2000,Suroriente,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6931471806,0,2,0,0.0,1,0.5
6825,6826,2000,Suroriente,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1.386294361,0,4,0,0.0,1,0.25
6826,6827,2000,Suroriente,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6931471806,0,2,0,0.0,0,0.0
6827,6828,2000,Suroriente,1,1,0,0,1,0,0,0,0,2,0,0,0,1,1.791759469,0,6,2,0.3333333333333333,2,0.3333333333333333
6828,6829,2000,Suroriente,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0.0,0,0.0
6829,6830,2000,Suroriente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
6830,6831,2000,Suroriente,0,1,1,2,1,0,0,0,1,1,0,0,0,0,1.945910149,0,7,1,0.14285714285714285,4,0.5714285714285714
6831,6832,2000,Suroriente,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1.609437912,0,5,1,0.2,1,0.2
6832,6833,2000,Suroriente,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,1,0.25
6833,6834,2000,Suroriente,0,1,0,1,0,2,0,0,0,0,1,1,0,2,2.079441542,0,8,1,0.125,2,0.25
6834,6835,2000,Suroriente,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
6835,6836,2000,Suroriente,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1.609437912,0,5,0,0.0,3,0.6
6836,6837,2000,Suroriente,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.098612289,0,3,0,0.0,0,0.0
6837,6838,2000,Suroriente,0,0,0,1,2,0,0,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
6838,6839,2000,Suroriente,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1.609437912,0,5,1,0.2,2,0.4
6839,6840,2000,Suroriente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
6840,6841,2000,Suroriente,0,2,0,2,0,0,0,0,1,1,0,0,0,0,1.791759469,0,6,2,0.3333333333333333,4,0.6666666666666666
6841,6842,2000,Suroriente,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.386294361,0,4,1,0.25,2,0.5
6842,6843,2000,Suroriente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0.0
6843,6844,2000,Suroriente,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6931471806,0,2,0,0.0,0,0.0
6844,6845,2000,Suroriente,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1.386294361,0,4,0,0.0,0,0.0
6845,6846,2000,Suroriente,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6931471806,0,2,0,0.0,1,0.5
6846,6847,2000,Suroriente,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289,0,3,0,0.0,0,0.0
6847,6848,2000,Suroriente,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
6848,6849,2000,Suroriente,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1.386294361,0,4,1,0.25,1,0.25
6849,6850,2000,Suroriente,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1.386294361,0,4,1,0.25,2,0.5
6850,6851,2000,Suroriente,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
