,i,t,m,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize,Rural,total,under_4,frac_under_4,under_9,frac_under_9
5611,5612,2000,Norte,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
5612,5613,2000,Norte,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1.945910149,1,7,0,0.0,0,0.0
5613,5614,2000,Norte,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5614,5615,2000,Norte,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,2,0.2857142857142857
5615,5616,2000,Norte,0,0,2,1,1,2,0,1,0,0,1,2,0,1,2.397895273,1,11,0,0.0,3,0.2727272727272727
5616,5617,2000,Norte,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
5617,5618,2000,Norte,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
5618,5619,2000,Norte,1,1,2,1,0,0,0,0,0,1,1,0,0,0,1.945910149,1,7,2,0.2857142857142857,5,0.7142857142857143
5619,5620,2000,Norte,0,1,0,2,1,1,1,2,0,0,1,1,0,0,2.302585093,1,10,1,0.1,3,0.3
5620,5621,2000,Norte,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1.791759469,1,6,0,0.0,1,0.16666666666666666
5621,5622,2000,Norte,2,0,1,1,1,2,0,2,1,0,1,1,0,0,2.48490665,1,12,2,0.16666666666666666,4,0.3333333333333333
5622,5623,2000,Norte,0,3,0,0,0,0,1,1,2,1,1,0,0,1,2.302585093,1,10,3,0.3,3,0.3
5623,5624,2000,Norte,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.386294361,1,4,1,0.25,2,0.5
5624,5625,2000,Norte,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0.0
5625,5626,2000,Norte,0,1,0,0,0,0,0,2,1,1,0,0,0,1,1.791759469,1,6,1,0.16666666666666666,1,0.16666666666666666
5626,5627,2000,Norte,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361,1,4,0,0.0,0,0.0
5627,5628,2000,Norte,0,0,0,0,0,0,0,2,2,1,0,1,1,1,2.079441542,1,8,0,0.0,0,0.0
5628,5629,2000,Norte,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.098612289,1,3,0,0.0,0,0.0
5639,5640,2000,Norte,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
5640,5641,2000,Norte,1,0,0,1,2,0,0,0,0,1,1,0,0,0,1.791759469,1,6,1,0.16666666666666666,2,0.3333333333333333
5641,5642,2000,Norte,0,1,1,1,1,1,0,1,1,0,0,1,1,0,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
5642,5643,2000,Norte,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806,1,2,0,0.0,0,0.0
5643,5644,2000,Norte,0,0,0,0,0,1,2,0,1,1,1,0,0,0,1.791759469,1,6,0,0.0,0,0.0
5644,5645,2000,Norte,2,0,1,0,2,1,0,1,0,0,1,1,0,0,2.197224577,1,9,2,0.2222222222222222,3,0.3333333333333333
5645,5646,2000,Norte,0,1,1,1,0,2,2,0,0,0,1,1,0,0,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
5646,5647,2000,Norte,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5647,5648,2000,Norte,1,1,1,1,0,1,0,1,0,1,1,0,1,1,2.302585093,1,10,2,0.2,4,0.4
5660,5661,2000,Norte,0,1,0,2,0,2,1,1,0,0,1,1,0,0,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
5661,5662,2000,Norte,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1.791759469,1,6,0,0.0,1,0.16666666666666666
5662,5663,2000,Norte,2,1,2,0,1,0,0,0,1,1,0,0,1,1,2.302585093,1,10,3,0.3,5,0.5
5663,5664,2000,Norte,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1.791759469,1,6,0,0.0,2,0.3333333333333333
5664,5665,2000,Norte,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1.791759469,1,6,1,0.16666666666666666,2,0.3333333333333333
5665,5666,2000,Norte,0,2,2,1,2,0,1,1,1,1,1,1,0,0,2.564949357,1,13,2,0.15384615384615385,5,0.38461538461538464
5666,5667,2000,Norte,1,0,2,0,0,0,2,0,0,2,1,0,1,0,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
5667,5668,2000,Norte,0,2,1,2,0,1,0,0,1,1,0,0,0,0,2.079441542,1,8,2,0.25,5,0.625
5668,5669,2000,Norte,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806,1,2,0,0.0,0,0.0
5669,5670,2000,Norte,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6931471806,1,2,0,0.0,0,0.0
5670,5671,2000,Norte,2,0,0,2,1,1,1,1,0,0,1,1,0,0,2.302585093,1,10,2,0.2,4,0.4
5671,5672,2000,Norte,0,0,0,1,2,1,2,0,0,0,1,1,0,0,2.079441542,1,8,0,0.0,1,0.125
5672,5673,2000,Norte,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1.791759469,1,6,1,0.16666666666666666,1,0.16666666666666666
5673,5674,2000,Norte,2,0,1,0,2,0,2,0,0,0,1,1,0,0,2.197224577,1,9,2,0.2222222222222222,3,0.3333333333333333
5674,5675,2000,Norte,0,2,1,1,0,2,2,0,2,0,1,1,0,0,2.48490665,1,12,2,0.16666666666666666,4,0.3333333333333333
5675,5676,2000,Norte,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.098612289,1,3,0,0.0,1,0.3333333333333333
5676,5677,2000,Norte,1,1,2,0,1,0,0,1,0,1,1,0,0,0,2.079441542,1,8,2,0.25,4,0.5
5677,5678,2000,Norte,1,1,0,2,1,0,0,2,0,0,1,1,0,0,2.197224577,1,9,2,0.2222222222222222,4,0.4444444444444444
5678,5679,2000,Norte,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1.386294361,1,4,0,0.0,1,0.25
5679,5680,2000,Norte,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
5680,5681,2000,Norte,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1.386294361,1,4,0,0.0,0,0.0
5681,5682,2000,Norte,2,0,0,1,2,0,0,1,0,0,1,1,0,0,2.079441542,1,8,2,0.25,3,0.375
5682,5683,2000,Norte,0,1,0,1,2,0,1,0,1,0,1,0,0,1,2.079441542,1,8,1,0.125,2,0.25
5683,5684,2000,Norte,0,2,1,0,1,0,0,0,1,1,0,0,0,0,1.791759469,1,6,2,0.3333333333333333,3,0.5
5684,5685,2000,Norte,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0.0,0,0.0
5762,5763,2000,Peten,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,2,0.4,3,0.6
5763,5764,2000,Peten,1,2,0,1,0,0,0,0,1,0,0,1,0,0,1.791759469,1,6,3,0.5,4,0.6666666666666666
5764,5765,2000,Peten,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1.609437912,1,5,1,0.2,1,0.2
5765,5766,2000,Peten,1,1,1,0,1,1,2,0,0,0,1,1,1,0,2.302585093,1,10,2,0.2,3,0.3
5766,5767,2000,Peten,0,1,0,1,2,1,1,0,0,0,0,1,0,0,1.945910149,1,7,1,0.14285714285714285,2,0.2857142857142857
5767,5768,2000,Peten,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
5768,5769,2000,Peten,0,0,1,3,0,2,0,1,0,1,0,1,0,0,2.197224577,1,9,0,0.0,4,0.4444444444444444
5769,5770,2000,Peten,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,3,0.6,3,0.6
5770,5771,2000,Peten,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,2,0.4,3,0.6
5771,5772,2000,Peten,1,0,0,3,0,0,0,0,0,1,1,0,1,1,2.079441542,1,8,1,0.125,4,0.5
5772,5773,2000,Peten,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.098612289,1,3,0,0.0,0,0.0
5773,5774,2000,Peten,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5774,5775,2000,Peten,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0.0,0,0.0
5775,5776,2000,Peten,1,1,0,0,1,2,1,0,1,0,0,1,0,1,2.197224577,1,9,2,0.2222222222222222,2,0.2222222222222222
5776,5777,2000,Peten,1,3,1,0,1,1,1,0,0,1,1,1,0,0,2.397895273,1,11,4,0.36363636363636365,5,0.45454545454545453
5777,5778,2000,Peten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0,0.0
5778,5779,2000,Peten,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361,1,4,1,0.25,2,0.5
5779,5780,2000,Peten,2,0,2,0,1,2,0,0,1,0,1,1,0,0,2.302585093,1,10,2,0.2,4,0.4
5780,5781,2000,Peten,1,1,2,0,1,0,0,2,0,0,1,1,0,0,2.197224577,1,9,2,0.2222222222222222,4,0.4444444444444444
5781,5782,2000,Peten,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5821,5822,2000,Peten,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5822,5823,2000,Peten,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5823,5824,2000,Peten,0,1,2,0,1,0,0,0,0,1,1,0,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
5824,5825,2000,Peten,0,0,1,1,0,2,2,0,1,0,0,1,1,0,2.197224577,1,9,0,0.0,2,0.2222222222222222
5825,5826,2000,Peten,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.098612289,1,3,0,0.0,2,0.6666666666666666
5826,5827,2000,Peten,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1.945910149,1,7,2,0.2857142857142857,4,0.5714285714285714
5827,5828,2000,Peten,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1.386294361,1,4,0,0.0,0,0.0
5828,5829,2000,Peten,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5857,5858,2000,Peten,2,0,0,0,2,0,2,2,0,1,1,1,1,1,2.564949357,1,13,2,0.15384615384615385,2,0.15384615384615385
5858,5859,2000,Peten,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
5859,5860,2000,Peten,1,0,1,1,2,1,1,0,0,0,1,1,0,0,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
5860,5861,2000,Peten,1,0,2,0,2,0,2,0,0,0,1,1,0,0,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
5861,5862,2000,Peten,1,0,2,1,0,0,0,0,0,1,1,0,0,0,1.791759469,1,6,1,0.16666666666666666,4,0.6666666666666666
5862,5863,2000,Peten,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361,1,4,0,0.0,0,0.0
5863,5864,2000,Peten,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0.0,0,0.0
5864,5865,2000,Peten,1,0,0,0,2,0,0,1,0,1,0,0,0,1,1.791759469,1,6,1,0.16666666666666666,1,0.16666666666666666
5865,5866,2000,Peten,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1.791759469,1,6,2,0.3333333333333333,3,0.5
5866,5867,2000,Peten,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
5867,5868,2000,Peten,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
5868,5869,2000,Peten,0,2,1,1,3,0,1,0,0,0,1,1,0,0,2.302585093,1,10,2,0.2,4,0.4
5869,5870,2000,Peten,1,1,1,1,2,0,0,0,0,1,1,0,0,0,2.079441542,1,8,2,0.25,4,0.5
5870,5871,2000,Peten,1,1,0,1,1,1,0,0,0,0,1,1,1,0,2.079441542,1,8,2,0.25,3,0.375
5883,5884,2000,Peten,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1.609437912,1,5,0,0.0,0,0.0
5884,5885,2000,Peten,1,0,0,2,1,1,3,0,0,0,1,1,0,0,2.302585093,1,10,1,0.1,3,0.3
5885,5886,2000,Peten,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6931471806,1,2,0,0.0,1,0.5
5886,5887,2000,Peten,1,1,2,0,1,0,0,0,1,1,0,0,0,0,1.945910149,1,7,2,0.2857142857142857,4,0.5714285714285714
5887,5888,2000,Peten,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5888,5889,2000,Peten,1,1,2,0,0,2,0,0,0,1,1,0,0,0,2.079441542,1,8,2,0.25,4,0.5
5889,5890,2000,Peten,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
5890,5891,2000,Peten,1,2,3,0,1,1,1,0,0,1,1,1,0,0,2.48490665,1,12,3,0.25,6,0.5
5891,5892,2000,Peten,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
5892,5893,2000,Peten,0,2,0,1,1,1,0,0,0,1,1,0,0,0,1.945910149,1,7,2,0.2857142857142857,3,0.42857142857142855
5893,5894,2000,Peten,0,1,1,1,0,2,0,0,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
5894,5895,2000,Peten,1,1,0,1,0,2,1,1,1,1,0,1,1,0,2.397895273,1,11,2,0.18181818181818182,3,0.2727272727272727
5895,5896,2000,Peten,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1.609437912,1,5,0,0.0,2,0.4
5896,5897,2000,Peten,2,1,0,0,0,0,1,1,1,1,0,1,1,0,2.197224577,1,9,3,0.3333333333333333,3,0.3333333333333333
5897,5898,2000,Peten,1,0,1,1,1,0,0,2,0,0,1,1,0,0,2.079441542,1,8,1,0.125,3,0.375
5898,5899,2000,Peten,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5899,5900,2000,Peten,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1.609437912,1,5,0,0.0,0,0.0
5900,5901,2000,Peten,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1.609437912,1,5,1,0.2,2,0.4
5901,5902,2000,Peten,0,0,2,0,0,3,0,2,1,2,0,1,1,0,2.48490665,1,12,0,0.0,2,0.16666666666666666
5902,5903,2000,Peten,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
5903,5904,2000,Peten,1,0,1,0,2,1,1,1,1,1,1,1,0,0,2.397895273,1,11,1,0.09090909090909091,2,0.18181818181818182
5904,5905,2000,Peten,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1.386294361,1,4,0,0.0,0,0.0
5905,5906,2000,Peten,0,1,0,1,2,0,1,0,1,0,0,1,1,0,2.079441542,1,8,1,0.125,2,0.25
5906,5907,2000,Peten,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5907,5908,2000,Peten,0,1,2,0,1,0,2,0,0,1,1,1,0,0,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
5908,5909,2000,Peten,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1.386294361,1,4,0,0.0,2,0.5
5909,5910,2000,Peten,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,0,0.0,3,0.6
5910,5911,2000,Peten,1,0,0,2,2,0,1,0,0,0,1,1,0,0,2.079441542,1,8,1,0.125,3,0.375
5911,5912,2000,Peten,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5912,5913,2000,Peten,1,0,1,2,1,1,1,0,0,0,1,1,0,0,2.197224577,1,9,1,0.1111111111111111,4,0.4444444444444444
5913,5914,2000,Peten,0,0,1,0,3,0,0,0,0,0,1,1,0,0,1.791759469,1,6,0,0.0,1,0.16666666666666666
5914,5915,2000,Peten,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6931471806,1,2,1,0.5,1,0.5
5915,5916,2000,Peten,1,0,2,0,2,0,0,0,0,0,0,1,0,1,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
5916,5917,2000,Peten,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5917,5918,2000,Peten,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1.791759469,1,6,0,0.0,1,0.16666666666666666
5918,5919,2000,Peten,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1.791759469,1,6,2,0.3333333333333333,3,0.5
5919,5920,2000,Peten,1,0,0,0,2,0,1,1,0,0,0,1,0,0,1.791759469,1,6,1,0.16666666666666666,1,0.16666666666666666
5920,5921,2000,Peten,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1.609437912,1,5,0,0.0,1,0.2
5921,5922,2000,Peten,0,0,1,0,2,0,1,0,1,0,0,0,1,1,1.945910149,1,7,0,0.0,1,0.14285714285714285
5922,5923,2000,Peten,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,1,0.2,3,0.6
5923,5924,2000,Peten,2,0,2,0,0,1,0,0,1,1,0,0,0,0,1.945910149,1,7,2,0.2857142857142857,4,0.5714285714285714
5924,5925,2000,Peten,0,0,0,1,2,0,0,0,3,0,0,1,1,0,2.079441542,1,8,0,0.0,1,0.125
5925,5926,2000,Peten,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
5926,5927,2000,Peten,0,0,0,0,0,0,1,1,2,0,0,1,1,0,1.791759469,1,6,0,0.0,0,0.0
5927,5928,2000,Peten,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1.609437912,1,5,0,0.0,0,0.0
5928,5929,2000,Peten,1,0,1,2,0,0,0,0,0,1,1,0,0,0,1.791759469,1,6,1,0.16666666666666666,4,0.6666666666666666
5929,5930,2000,Peten,0,2,2,0,0,1,1,0,0,2,1,1,0,0,2.302585093,1,10,2,0.2,4,0.4
5930,5931,2000,Peten,1,0,2,0,1,0,0,0,0,1,1,0,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
5931,5932,2000,Peten,1,1,1,1,1,0,0,2,0,1,0,1,1,0,2.302585093,1,10,2,0.2,4,0.4
5932,5933,2000,Peten,1,0,0,0,0,1,1,2,1,0,1,1,0,0,2.079441542,1,8,1,0.125,1,0.125
5933,5934,2000,Peten,2,0,1,0,1,0,1,0,0,1,0,0,1,1,2.079441542,1,8,2,0.25,3,0.375
5934,5935,2000,Peten,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
5935,5936,2000,Peten,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1.609437912,1,5,0,0.0,0,0.0
5936,5937,2000,Peten,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
5937,5938,2000,Peten,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1.386294361,1,4,1,0.25,1,0.25
5938,5939,2000,Peten,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1.791759469,1,6,2,0.3333333333333333,4,0.6666666666666666
5939,5940,2000,Peten,0,0,2,0,1,0,2,0,1,0,1,1,0,0,2.079441542,1,8,0,0.0,2,0.25
5940,5941,2000,Peten,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,1,2,0,0.0,0,0.0
5941,5942,2000,Peten,0,0,0,1,2,0,3,2,1,1,1,0,0,0,2.397895273,1,11,0,0.0,1,0.09090909090909091
5942,5943,2000,Peten,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5943,5944,2000,Peten,0,0,2,1,1,2,1,2,1,1,0,0,1,1,2.564949357,1,13,0,0.0,3,0.23076923076923078
5944,5945,2000,Peten,0,1,1,1,0,2,0,1,0,0,0,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
5945,5946,2000,Peten,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,1,2,0,0.0,0,0.0
5946,5947,2000,Peten,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1.791759469,1,6,0,0.0,1,0.16666666666666666
5947,5948,2000,Peten,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
5948,5949,2000,Peten,1,1,1,1,0,2,0,1,0,0,1,1,0,0,2.197224577,1,9,2,0.2222222222222222,4,0.4444444444444444
5949,5950,2000,Peten,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
5950,5951,2000,Peten,2,0,1,1,2,0,0,0,0,1,1,0,0,0,2.079441542,1,8,2,0.25,4,0.5
5951,5952,2000,Peten,1,0,0,2,0,2,0,0,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
5952,5953,2000,Peten,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
5953,5954,2000,Peten,0,1,2,0,0,1,0,1,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
5954,5955,2000,Peten,2,0,1,1,1,1,1,1,2,0,0,1,1,0,2.48490665,1,12,2,0.16666666666666666,4,0.3333333333333333
5955,5956,2000,Peten,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0.0,0,0.0
5956,5957,2000,Peten,0,1,0,1,1,0,2,1,0,0,1,1,0,0,2.079441542,1,8,1,0.125,2,0.25
5957,5958,2000,Peten,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1.791759469,1,6,0,0.0,0,0.0
5958,5959,2000,Peten,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1.791759469,1,6,1,0.16666666666666666,2,0.3333333333333333
5959,5960,2000,Peten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0,0.0
5960,5961,2000,Peten,0,1,2,0,0,2,0,0,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
5961,5962,2000,Peten,1,0,0,1,0,3,0,0,2,0,0,1,1,0,2.197224577,1,9,1,0.1111111111111111,2,0.2222222222222222
5962,5963,2000,Peten,2,0,1,1,0,3,0,0,0,1,1,0,0,0,2.197224577,1,9,2,0.2222222222222222,4,0.4444444444444444
5963,5964,2000,Peten,1,1,2,0,2,0,0,0,0,1,1,0,0,0,2.079441542,1,8,2,0.25,4,0.5
5964,5965,2000,Peten,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,2,0.4,3,0.6
5965,5966,2000,Peten,0,0,0,0,2,0,0,1,2,0,1,0,1,1,2.079441542,1,8,0,0.0,0,0.0
5966,5967,2000,Peten,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1.791759469,1,6,2,0.3333333333333333,4,0.6666666666666666
5967,5968,2000,Peten,1,1,0,2,2,0,3,1,1,0,1,1,0,0,2.564949357,1,13,2,0.15384615384615385,4,0.3076923076923077
5968,5969,2000,Peten,1,1,1,2,0,2,0,0,0,1,1,0,0,0,2.197224577,1,9,2,0.2222222222222222,5,0.5555555555555556
5969,5970,2000,Peten,0,2,2,1,1,0,1,0,1,0,1,1,0,0,2.302585093,1,10,2,0.2,5,0.5
5970,5971,2000,Peten,0,0,0,0,0,0,1,0,2,0,0,0,1,1,1.609437912,1,5,0,0.0,0,0.0
5971,5972,2000,Peten,2,0,1,2,1,1,2,0,0,0,1,1,0,0,2.397895273,1,11,2,0.18181818181818182,5,0.45454545454545453
5972,5973,2000,Peten,0,0,2,0,1,1,0,1,0,0,1,1,0,0,1.945910149,1,7,0,0.0,2,0.2857142857142857
5973,5974,2000,Peten,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,1,0.2,3,0.6
5974,5975,2000,Peten,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5975,5976,2000,Peten,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
5976,5977,2000,Peten,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1.386294361,1,4,0,0.0,0,0.0
5977,5978,2000,Peten,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0.0,0,0.0
5978,5979,2000,Peten,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,1,0.2,3,0.6
5979,5980,2000,Peten,1,0,1,1,2,0,0,0,0,0,0,1,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
5980,5981,2000,Peten,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806,1,2,0,0.0,0,0.0
5981,5982,2000,Peten,0,2,0,2,0,0,1,0,0,1,1,1,0,0,2.079441542,1,8,2,0.25,4,0.5
5982,5983,2000,Peten,2,0,0,1,1,1,1,0,0,1,1,0,0,0,2.079441542,1,8,2,0.25,3,0.375
5983,5984,2000,Peten,0,1,2,0,1,0,0,1,1,0,0,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
5984,5985,2000,Peten,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471806,1,2,1,0.5,1,0.5
5985,5986,2000,Peten,1,0,1,1,1,1,1,1,0,0,0,1,1,0,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
5986,5987,2000,Peten,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1.609437912,1,5,0,0.0,1,0.2
5987,5988,2000,Peten,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
5988,5989,2000,Peten,0,2,0,1,2,1,0,0,0,0,1,1,0,1,2.197224577,1,9,2,0.2222222222222222,3,0.3333333333333333
5989,5990,2000,Peten,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
5990,5991,2000,Peten,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1.386294361,1,4,0,0.0,0,0.0
5991,5992,2000,Peten,0,0,0,0,0,2,0,1,0,0,1,1,0,0,1.609437912,1,5,0,0.0,0,0.0
5992,5993,2000,Peten,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1.791759469,1,6,2,0.3333333333333333,3,0.5
5993,5994,2000,Peten,1,0,3,0,2,0,2,1,0,0,1,1,1,0,2.48490665,1,12,1,0.08333333333333333,4,0.3333333333333333
6042,6043,2000,Peten,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.098612289,1,3,0,0.0,0,0.0
